nouns,verbs,adjectives,adverbs,pronouns,conjunctions,other
223,81,41,25,21,71,139
160,88,39,20,50,73,119
164,74,30,8,13,68,116
97,55,14,12,8,40,73
166,57,42,6,9,54,87
272,111,68,19,14,112,189
275,119,84,16,13,119,198
270,149,85,35,36,149,265
142,65,34,13,24,62,115
307,128,75,25,37,117,186
177,51,36,17,14,60,142
472,223,123,46,54,207,338
211,82,40,8,12,69,137
259,107,43,25,32,86,162
287,192,93,42,88,130,234
123,69,34,5,16,51,101
366,167,99,43,69,186,273
254,131,66,17,40,97,204
338,169,61,33,43,119,224
25,14,6,1,4,10,19
33,6,13,2,0,14,18
181,92,38,15,16,72,139
266,253,81,61,144,114,287
45,17,4,1,3,12,23
41,11,8,2,0,16,29
61,20,10,2,4,21,34
183,75,49,16,10,93,158
241,104,41,13,27,91,181
310,151,54,22,45,139,175
99,43,15,12,7,36,81
306,144,93,32,20,162,260
131,72,24,14,7,67,127
156,54,36,6,13,61,111
139,60,33,11,12,52,102
181,65,31,7,13,60,137
56,22,13,5,6,16,29
321,133,72,17,15,113,207
36,13,6,3,0,14,27
137,81,26,15,20,58,112
166,57,42,6,9,54,87
169,77,33,13,16,53,113
286,133,63,29,18,94,204
152,71,32,12,8,58,113
65,21,8,3,2,23,37
39,15,9,0,6,14,28
298,88,67,20,13,119,199
119,76,30,21,20,58,99
109,50,24,6,6,66,106
36,11,3,1,1,10,26
28,10,3,0,0,10,17
410,172,111,34,29,173,283
200,92,42,22,18,66,178
196,83,50,20,5,82,161
46,10,6,3,1,16,23
229,104,53,20,28,73,155
149,56,40,9,6,55,89
407,191,103,25,30,140,240
82,34,17,6,8,34,56
177,75,37,24,6,79,123
201,117,45,18,49,93,152
190,77,37,15,19,60,135
100,50,25,8,8,40,77
164,67,36,8,10,57,118
163,83,43,18,25,56,124
225,78,45,29,16,94,167
76,35,24,4,10,28,47
260,143,77,30,20,122,219
269,132,71,10,20,97,198
232,99,45,13,7,93,159
21,14,5,2,2,9,19
162,66,20,7,8,62,104
467,173,80,28,36,175,316
46,20,8,7,3,12,43
34,11,6,1,0,10,25
52,12,11,5,3,20,31
35,14,4,0,0,4,27
66,17,13,4,1,25,49
27,14,5,10,5,8,18
126,59,10,7,13,37,89
63,21,9,2,9,24,46
35,6,5,1,1,13,22
307,133,70,19,21,102,191
311,129,75,24,20,117,208
133,34,15,5,1,43,86
310,152,61,27,27,123,240
51,24,8,2,9,22,46
142,53,22,5,5,54,89
146,84,39,1,16,68,111
149,56,40,9,6,55,89
153,73,22,14,12,67,117
154,51,19,8,3,55,106
110,44,20,8,7,48,69
166,59,31,4,9,58,102
297,94,50,9,15,100,155
185,66,35,16,13,61,126
184,97,47,15,50,92,133
307,130,73,25,12,129,220
32,18,9,3,4,13,32
71,17,16,3,3,27,37
307,169,66,27,18,139,250
142,59,26,8,15,58,91
110,57,16,11,5,44,111
149,56,40,9,6,55,89
139,79,35,11,26,72,113
207,81,45,12,12,58,144
241,87,42,15,17,87,142
165,72,20,15,16,62,108
105,57,37,4,3,50,149
171,64,28,12,12,66,114
187,76,32,7,12,76,109
170,68,27,12,14,67,160
37,10,8,1,2,15,20
38,14,4,3,3,15,24
45,9,7,3,1,12,21
44,11,7,1,0,13,28
114,54,9,10,8,45,81
157,69,41,12,9,65,107
123,47,18,10,13,47,82
292,158,57,19,29,104,205
117,72,23,13,15,50,91
120,58,18,7,15,53,96
214,96,60,24,12,99,165
30,20,6,3,2,12,22
40,24,9,2,10,19,29
151,70,35,9,15,58,99
214,96,56,17,42,75,154
349,169,71,41,19,134,280
133,51,15,4,16,42,85
168,62,33,13,19,69,100
73,37,21,3,7,24,54
235,84,47,23,16,88,144
234,120,48,27,16,91,177
150,50,15,5,11,52,84
179,71,34,18,16,71,111
21,7,0,1,0,5,18
255,159,89,30,50,126,253
246,92,37,27,21,98,129
151,83,37,17,14,60,136
147,62,36,13,14,50,85
268,141,72,15,28,98,183
164,68,26,9,18,57,106
26,13,5,3,2,9,19
30,14,8,1,5,8,17
183,84,34,15,23,69,123
177,83,31,6,14,56,102
191,90,35,11,10,71,146
429,155,98,18,28,143,268
143,53,32,10,5,50,89
308,183,66,48,45,145,255
412,205,67,38,34,171,336
382,172,75,40,27,128,260
328,161,98,36,36,123,253
207,65,31,6,11,70,116
262,130,69,22,17,112,174
146,60,48,17,10,57,83
147,62,36,13,14,50,85
258,141,48,26,38,105,182
148,75,43,11,15,63,94
169,84,47,17,23,66,104
153,64,23,11,9,60,105
43,26,7,13,10,20,31
110,47,37,9,8,47,79
92,56,11,9,11,31,63
43,18,2,1,11,16,29
324,138,91,26,29,137,182
211,95,44,15,24,89,138
172,71,38,10,11,64,102
73,45,33,12,10,44,56
34,14,12,4,9,14,28
158,82,32,13,26,59,104
115,53,22,13,11,44,76
90,39,26,9,7,32,54
158,77,45,11,10,58,97
47,7,11,1,0,18,26
139,71,42,19,9,55,125
198,81,38,16,16,74,149
56,14,10,3,3,12,39
121,46,20,12,11,45,72
140,66,25,15,14,42,123
185,56,27,11,11,51,117
208,84,31,11,14,70,145
160,77,22,19,18,63,115
147,62,36,13,14,50,85
241,86,34,11,12,68,171
102,50,22,3,7,44,69
149,99,30,8,30,83,114
142,76,17,17,17,51,109
146,77,30,13,13,60,100
137,50,21,7,9,42,83
40,10,3,1,5,8,27
166,87,32,25,23,69,126
68,43,13,10,13,23,43
161,69,30,8,8,60,107
121,58,31,5,19,53,102
47,22,6,1,9,21,31
252,84,51,10,19,107,150
95,44,24,3,12,43,62
142,48,32,7,9,61,88
163,67,34,11,11,60,89
329,144,96,26,12,139,229
23,11,6,3,1,9,12
313,152,79,36,30,104,212
139,62,30,13,10,62,121
364,141,84,17,24,144,213
37,14,10,2,5,9,30
48,26,14,5,4,15,33
192,80,33,12,16,51,99
284,125,45,31,17,101,178
147,62,36,13,14,50,85
89,55,10,5,6,41,76
155,78,31,14,17,52,103
167,74,22,13,18,57,109
87,23,23,6,7,17,69
142,33,31,5,7,54,76
189,72,21,9,15,68,116
271,117,55,19,27,111,186
142,70,31,13,16,53,85
224,116,47,11,22,100,158
155,77,24,10,10,69,115
364,145,88,20,22,115,221
120,49,18,2,8,44,74
225,97,67,23,36,100,169
194,93,60,14,15,66,125
20,7,8,2,0,5,13
30,9,8,1,0,7,15
36,7,8,2,0,13,24
55,24,12,1,1,22,32
57,18,12,0,4,23,35
57,21,6,0,4,28,28
23,10,5,0,1,8,17
68,27,16,4,9,26,33
59,21,4,3,3,20,25
27,8,9,2,4,10,16
147,62,36,13,14,50,85
173,67,25,8,10,62,113
443,194,113,29,34,156,253
97,49,14,6,7,36,65
85,36,24,4,8,34,52
413,166,86,35,30,157,245
36,17,9,3,3,11,15
109,36,16,6,11,41,52
43,7,6,1,3,17,15
54,14,10,5,4,15,28
293,131,45,10,33,118,214
219,83,60,22,11,82,158
149,72,22,11,9,47,104
150,65,31,2,11,53,105
132,54,28,7,13,43,84
165,58,39,13,6,58,109
359,159,100,34,18,132,213
174,67,42,5,12,54,92
154,71,34,14,11,69,121
96,38,14,3,2,28,60
475,240,112,37,34,176,395
124,60,29,10,4,43,83
295,127,80,38,33,136,187
44,31,7,6,8,13,36
166,95,22,15,8,60,123
306,146,73,26,45,129,215
62,33,14,4,12,34,51
34,7,8,0,0,11,19
154,48,29,11,16,62,133
444,219,80,38,48,207,298
50,9,6,1,0,16,29
50,22,7,3,5,18,30
25,8,9,0,2,11,23
401,182,84,37,29,167,252
281,114,62,25,33,125,162
234,102,52,15,11,94,146
299,135,60,27,31,102,201
50,13,6,5,0,12,25
169,60,26,21,10,55,113
174,67,42,5,12,54,92
52,25,14,4,10,21,27
131,65,24,6,12,57,73
92,48,18,5,8,42,73
97,27,12,2,6,31,63
242,103,44,11,14,86,178
53,35,10,8,15,17,36
107,58,15,7,10,45,95
30,8,3,0,2,13,15
91,53,20,7,5,31,80
167,95,46,11,18,65,121
232,84,37,9,19,82,125
170,63,22,11,7,64,117
40,25,6,1,2,13,23
163,79,51,9,23,56,116
21,7,5,0,0,10,11
43,14,9,1,3,12,28
34,9,8,2,1,13,17
33,9,4,1,0,9,22
113,57,26,9,17,53,86
127,55,29,13,20,56,101
483,230,102,33,55,179,291
134,65,35,14,22,63,82
76,31,15,2,2,32,45
93,50,13,10,4,35,74
55,22,8,1,2,20,29
211,115,44,25,30,78,133
30,10,7,1,3,15,15
31,12,6,2,3,15,17
173,88,36,17,22,72,111
247,125,81,23,28,98,197
30,7,4,1,2,14,18
204,108,45,22,25,71,131
169,77,41,8,7,59,111
174,67,42,5,12,54,92
43,15,4,1,1,10,26
156,56,36,8,7,55,114
150,73,36,14,12,51,130
34,16,3,5,3,16,25
44,21,8,4,2,18,25
164,84,34,8,23,63,111
35,17,9,3,7,12,38
366,168,84,35,29,139,253
154,71,36,10,9,58,114
119,58,31,11,14,51,76
99,43,15,7,14,40,49
174,99,23,9,35,70,134
135,63,21,7,12,55,77
163,71,30,12,11,58,112
164,50,20,13,5,53,110
282,140,102,21,32,111,231
186,75,35,10,11,69,144
203,89,54,25,12,78,146
218,58,28,13,8,50,112
39,14,9,4,0,14,22
177,86,41,19,11,56,121
439,182,130,52,37,188,332
44,17,8,1,3,17,32
59,18,10,2,3,18,30
196,87,44,16,8,68,128
302,168,64,15,34,109,206
129,52,20,2,7,37,73
126,62,31,10,15,48,87
152,79,26,6,15,60,107
275,131,56,13,31,109,191
238,125,68,29,18,105,161
292,123,59,15,34,99,206
483,216,113,31,33,180,294
370,181,92,32,41,152,201
298,131,62,23,31,122,223
112,43,17,3,10,32,53
291,140,69,25,17,103,217
260,96,51,16,11,83,155
185,68,35,9,5,82,124
137,82,20,8,19,51,100
340,144,64,23,50,123,235
174,67,42,5,12,54,92
259,122,66,12,29,104,197
162,92,21,17,24,81,142
402,154,116,22,18,128,261
155,65,36,8,11,53,99
25,7,2,1,0,9,20
41,14,6,2,3,10,30
33,16,9,1,5,13,26
48,16,8,2,3,16,29
253,114,52,21,35,88,171
133,58,16,8,9,40,89
52,21,9,2,2,19,40
257,118,41,16,26,97,164
15,6,4,0,1,2,13
37,9,4,0,2,17,17
40,16,12,3,0,15,24
162,70,46,12,4,71,130
34,15,2,0,3,10,22
401,192,101,40,40,146,268
39,12,11,1,5,20,19
153,70,33,7,10,68,110
48,18,5,5,5,22,23
199,110,46,22,30,75,177
35,12,13,2,2,10,27
48,22,17,5,1,15,27
206,82,57,14,11,88,150
208,104,46,27,22,75,162
49,22,8,4,4,16,32
48,23,8,5,4,20,32
65,28,7,2,1,21,37
44,13,15,0,1,9,29
202,66,40,10,23,75,130
61,28,23,5,9,26,42
47,24,13,1,2,23,30
39,10,6,3,2,18,14
33,17,9,0,2,12,21
51,30,10,2,3,14,50
33,16,7,0,2,11,24
298,158,76,21,22,102,198
33,13,10,2,0,10,24
31,19,5,4,2,11,23
49,17,8,3,3,18,28
49,22,9,2,2,13,28
34,28,11,4,3,14,30
61,23,12,3,6,28,45
158,83,45,18,14,80,112
30,11,3,0,0,8,14
65,15,12,2,4,22,38
44,21,5,4,8,14,36
155,67,41,12,5,61,83
44,28,16,4,4,21,45
54,36,20,7,10,30,34
58,20,12,3,2,28,31
210,97,39,17,19,88,152
184,91,46,26,25,93,141
37,11,8,0,1,12,24
26,13,8,3,2,12,20
207,100,70,27,29,93,150
135,77,44,12,15,54,103
119,60,27,3,12,46,76
96,44,28,14,6,38,67
33,14,10,1,1,9,18
71,25,17,2,4,18,34
53,24,12,3,1,14,33
35,8,4,1,1,7,21
168,75,39,13,12,59,102
234,116,57,15,41,95,159
135,72,40,22,28,65,102
258,138,82,27,26,109,174
26,15,4,4,4,7,18
279,174,77,50,50,136,271
174,67,42,5,12,54,92
146,47,22,7,4,53,93
177,77,38,11,19,69,135
376,151,109,20,26,140,258
161,68,40,10,8,59,125
196,80,36,20,13,59,136
308,151,57,25,38,122,195
169,78,31,8,19,62,108
44,11,5,1,0,11,29
125,44,35,7,13,56,88
161,58,41,12,19,57,119
160,82,23,16,21,67,92
203,85,43,23,16,72,162
147,72,32,15,25,54,97
179,64,22,12,7,61,117
60,23,11,2,2,21,49
164,71,30,9,9,61,122
33,14,5,2,7,11,16
40,10,6,0,4,14,35
127,52,22,7,4,47,71
35,11,5,3,1,8,24
47,14,5,3,1,20,33
226,126,74,25,16,79,198
333,135,70,25,31,111,196
223,114,51,18,13,77,178
198,100,59,11,11,64,160
226,126,74,25,16,79,198
297,144,86,14,21,119,238
166,99,41,15,20,67,151
38,19,7,3,1,18,34
174,67,42,5,12,54,92
163,85,37,8,11,50,134
177,62,25,7,6,62,115
148,54,23,4,3,39,96
225,108,45,17,16,84,127
249,108,51,22,26,100,193
200,99,54,23,28,81,143
153,74,25,8,14,58,119
42,16,6,6,3,15,29
33,15,5,1,2,12,22
40,16,6,2,2,11,21
148,72,35,12,8,67,112
379,149,87,22,29,139,224
116,49,20,9,17,41,78
35,12,6,1,1,9,20
299,149,99,18,10,112,239
167,46,40,19,12,69,91
27,9,5,3,0,8,16
121,69,25,11,27,62,94
376,148,83,34,25,157,253
167,77,44,10,4,75,136
331,169,75,28,30,111,252
278,131,58,33,28,122,186
272,140,71,25,17,104,177
28,8,4,1,1,13,14
174,67,42,5,12,54,92
174,73,27,9,20,61,114
288,136,49,18,24,116,192
133,72,31,11,13,53,91
257,137,81,27,26,110,176
125,60,25,13,12,42,94
196,88,41,15,12,83,134
117,53,33,9,10,57,82
115,52,19,4,4,44,77
96,52,20,7,9,39,101
233,94,33,9,9,84,153
117,36,25,4,6,39,71
69,21,13,0,0,23,70
152,68,21,14,8,49,94
41,11,10,0,1,19,26
253,94,38,16,8,78,144
34,20,4,3,3,9,20
154,65,25,12,16,63,103
176,71,43,6,6,71,110
173,65,32,16,9,72,110
44,28,7,8,9,17,39
38,15,5,4,5,12,31
36,25,10,7,8,18,28
37,5,5,0,3,15,20
42,22,7,4,1,14,44
212,88,38,20,5,58,116
153,56,34,13,15,55,106
172,62,27,7,8,45,106
219,81,30,12,15,86,150
235,110,48,25,20,95,177
439,189,112,52,44,158,266
205,99,46,21,19,93,129
35,18,12,1,5,17,30
162,65,39,10,11,66,97
171,82,31,13,1,60,124
195,85,42,16,11,88,168
145,62,33,12,11,56,102
92,29,14,4,4,30,47
161,66,23,9,11,60,102
174,67,42,5,12,54,92
361,160,88,26,21,116,258
42,19,5,3,6,14,32
272,119,58,26,20,100,175
53,26,12,2,12,23,46
144,67,27,16,4,65,145
191,65,34,9,9,54,112
56,25,8,3,0,8,40
60,31,9,5,1,11,50
144,57,23,4,5,55,92
155,66,31,16,6,62,121
14,6,5,1,0,2,9
124,62,31,8,16,55,73
171,80,35,10,13,63,165
292,133,74,23,26,131,195
147,72,34,9,16,47,117
30,10,4,2,2,9,20
168,91,56,15,17,71,118
154,81,27,9,16,58,106
217,91,26,12,23,88,133
39,16,8,4,10,15,25
163,68,35,9,10,52,90
43,19,5,1,4,14,28
149,41,37,7,15,64,88
323,122,65,31,33,139,231
238,114,53,12,25,84,173
116,41,16,3,3,39,68
313,143,45,25,33,146,222
272,151,67,17,40,107,182
179,50,31,6,8,60,86
182,71,42,4,19,61,107
167,68,31,10,2,66,109
202,74,47,14,13,57,120
271,108,63,21,17,109,176
299,139,89,34,23,123,192
153,55,23,6,10,54,129
35,16,9,1,4,12,24
13,5,0,1,0,3,11
205,85,44,7,14,82,107
385,153,84,51,22,126,243
246,129,51,13,16,93,180
215,88,39,17,13,85,123
131,56,45,7,12,59,98
39,7,4,0,0,12,19
63,27,14,4,7,28,41
35,8,1,1,0,9,19
257,97,59,23,11,107,151
249,137,59,20,29,81,208
309,167,80,37,42,145,264
33,11,5,2,3,12,24
42,16,4,4,3,12,24
198,99,49,25,16,75,139
304,135,66,34,36,130,180
279,110,64,23,19,99,216
14,3,1,0,0,2,11
163,72,32,4,11,48,129
153,60,29,9,13,51,96
239,85,44,13,19,92,138
179,50,31,6,8,60,86
44,23,7,4,7,13,21
391,208,70,32,47,142,291
122,39,19,7,4,44,67
167,76,35,3,5,62,108
116,64,19,9,17,44,104
169,86,54,16,14,59,115
189,56,36,3,10,57,112
50,23,10,2,10,19,37
254,72,33,5,11,117,202
304,128,50,17,28,117,179
42,17,5,4,3,10,22
140,54,34,2,6,66,88
41,22,12,1,1,22,34
154,63,33,14,9,53,98
143,47,17,5,9,49,75
154,58,33,10,19,60,133
248,108,68,13,17,62,176
120,67,32,16,16,53,93
145,70,35,14,8,69,138
40,9,6,2,4,19,23
46,23,7,0,6,17,35
39,9,2,1,0,7,19
40,22,5,3,6,14,36
233,124,44,19,33,103,161
136,54,44,5,3,71,117
96,58,14,9,17,32,74
153,65,33,13,15,51,104
176,64,35,10,5,60,92
136,67,25,8,4,58,95
126,55,18,12,10,37,77
151,69,18,15,14,56,129
144,57,21,8,9,51,86
126,48,18,13,5,37,101
302,125,56,15,29,115,198
183,74,29,12,5,64,111
46,18,13,4,11,23,44
179,50,31,6,8,60,86
159,56,25,7,8,63,97
71,24,19,6,4,24,58
290,118,48,17,28,115,191
165,56,38,11,9,70,89
158,78,28,11,16,54,127
101,42,19,7,8,36,64
178,72,30,16,10,61,115
28,9,2,1,2,10,18
82,43,20,8,13,35,65
158,73,22,8,9,55,118
234,94,44,11,15,94,109
178,77,32,10,7,71,101
210,88,42,14,17,70,129
67,54,11,7,18,40,65
140,67,28,12,12,51,111
204,81,31,18,20,69,113
119,44,35,8,1,49,102
34,22,7,7,9,12,19
383,169,99,23,11,133,318
173,76,31,8,14,47,98
179,50,31,6,8,60,86
367,139,59,23,24,143,201
156,70,28,15,8,60,116
145,83,37,15,9,54,119
49,28,10,4,8,24,31
101,30,15,2,1,31,74
132,41,17,10,12,45,76
306,105,80,30,13,120,190
278,113,52,9,16,114,163
44,19,5,4,8,9,28
146,71,28,14,5,47,106
168,76,30,17,14,63,92
27,6,0,0,1,8,18
175,66,31,9,14,56,109
175,78,25,17,21,67,95
130,54,32,8,12,60,106
43,15,3,5,3,12,24
54,19,5,3,3,19,42
34,6,6,0,2,9,16
33,15,7,2,1,14,23
30,13,3,2,4,9,17
186,95,45,16,14,67,139
469,181,81,26,31,197,276
158,66,33,14,12,48,119
32,9,4,0,2,11,15
310,140,63,35,22,93,204
215,90,31,12,18,68,135
175,72,25,7,9,62,116
179,50,31,6,8,60,86
48,9,5,2,2,11,15
150,64,27,3,7,50,96
336,153,71,36,29,123,220
186,78,49,11,18,78,131
22,4,3,0,1,8,14
36,15,1,4,7,10,23
149,68,28,12,8,63,101
60,16,8,2,5,22,37
38,9,7,0,0,9,14
188,58,32,11,8,65,113
36,14,3,6,4,11,20
50,18,4,1,1,18,27
70,25,13,0,2,31,47
46,23,8,5,5,13,36
162,87,29,16,26,73,131
288,140,81,25,30,122,238
410,170,92,36,26,153,279
44,15,6,1,0,15,20
89,50,12,9,14,44,65
60,28,1,2,7,21,27
346,179,65,35,64,148,207
168,93,32,11,15,62,115
356,157,71,22,32,125,262
241,103,39,10,21,93,157
88,43,17,9,5,33,57
96,43,13,9,7,33,72
65,26,13,3,3,17,37
150,60,21,4,5,59,107
313,136,73,24,45,112,214
461,229,105,45,49,194,319
336,153,62,24,28,120,245
257,143,64,24,21,117,226
356,219,81,57,63,156,311
128,91,34,33,38,64,117
100,52,30,18,18,47,88
146,63,31,9,12,53,114
168,78,39,17,20,58,127
110,51,13,15,6,46,101
363,199,74,52,51,145,310
301,139,68,25,36,126,218
174,79,40,13,14,70,99
58,15,5,1,3,23,29
167,56,33,16,10,60,99
154,79,34,12,12,59,105
292,136,64,39,17,119,206
237,106,33,14,19,91,168
34,12,2,0,0,8,28
215,101,62,24,18,82,202
19,5,2,0,0,3,11
13,8,2,1,0,5,9
123,50,24,9,11,47,86
203,111,46,28,23,105,157
214,104,45,9,17,80,136
234,97,38,15,15,86,164
48,25,2,4,5,16,33
32,13,4,3,0,9,22
40,9,9,4,4,14,26
32,12,2,1,1,8,17
354,147,74,17,31,121,218
105,52,17,15,9,45,62
30,28,11,6,5,10,28
28,12,8,3,2,12,18
36,12,2,2,0,11,26
38,9,7,1,2,11,21
31,13,6,0,6,7,21
26,13,1,2,1,8,18
132,49,21,5,8,46,88
41,12,3,2,2,8,19
284,151,54,36,34,135,214
233,108,26,11,32,96,154
135,55,18,4,5,47,86
329,151,66,30,22,120,234
178,74,37,11,9,78,118
378,209,83,43,57,160,288
174,72,43,17,15,74,117
149,47,32,8,7,58,91
46,16,3,2,2,16,33
263,105,45,16,18,77,179
286,123,53,22,23,94,202
36,7,5,0,3,11,15
163,57,34,5,7,49,91
171,87,44,13,20,75,118
83,26,11,5,2,26,56
160,58,20,8,13,50,109
25,12,9,1,1,11,33
284,136,45,20,40,101,176
283,138,60,21,20,132,231
372,168,77,45,42,157,280
22,8,2,3,0,7,20
170,50,31,11,7,65,102
33,15,8,0,2,13,18
37,19,4,5,0,14,35
33,17,4,8,4,14,26
49,20,7,3,5,16,22
194,62,32,15,7,56,118
33,22,2,8,7,11,27
28,13,3,2,5,8,23
36,23,2,1,7,16,24
62,19,6,2,7,27,27
39,15,8,2,7,18,21
48,28,9,10,11,16,35
119,63,40,7,8,52,95
27,19,4,6,8,7,22
208,114,53,30,34,92,141
369,179,63,27,32,149,229
145,66,28,15,29,63,105
158,72,30,10,22,61,103
43,16,5,5,1,9,35
188,73,31,20,4,58,111
216,107,41,13,11,85,138
184,64,29,2,7,58,80
307,186,71,19,43,120,213
42,17,8,9,5,20,27
100,47,26,10,10,42,69
125,65,37,12,20,57,101
32,13,4,0,4,9,20
65,24,11,2,5,22,29
61,20,11,5,7,22,30
178,69,23,8,16,66,115
201,58,27,8,5,65,113
34,14,6,3,3,11,24
34,14,6,3,3,11,24
36,15,3,3,2,13,25
30,18,9,2,5,9,22
37,17,2,2,6,15,18
145,64,11,14,9,54,77
167,72,28,12,14,70,125
48,23,6,4,6,12,36
121,42,23,10,6,48,66
35,13,1,3,2,12,17
25,21,3,0,3,7,18
149,82,30,12,21,65,116
156,71,42,19,24,63,127
163,68,41,15,19,68,118
99,36,30,6,3,36,71
49,21,6,1,2,19,35
338,145,61,26,33,128,250
236,106,71,15,25,100,169
354,169,90,34,45,160,295
255,137,42,14,19,89,215
331,164,76,41,38,129,260
67,27,11,2,7,20,47
127,88,24,12,31,51,114
392,224,86,24,53,143,277
270,118,38,24,32,88,178
222,79,36,11,10,92,130
205,121,43,21,34,83,184
284,137,49,21,26,106,189
38,10,2,2,0,8,25
148,65,21,9,14,61,100
144,64,30,11,9,53,92
33,9,6,1,2,8,17
297,119,67,20,22,126,194
70,20,9,4,0,26,56
26,9,1,2,4,12,23
236,100,72,16,18,106,168
331,164,76,41,38,129,260
124,53,30,8,6,43,78
161,64,26,12,10,57,105
158,66,39,4,15,61,96
120,60,35,12,18,45,96
110,42,15,6,9,48,48
65,45,17,7,21,28,58
343,170,78,34,38,146,217
127,65,30,8,12,59,84
248,137,70,33,36,105,170
27,17,3,2,5,10,18
34,23,6,6,8,11,31
67,31,13,8,10,15,44
316,154,53,25,20,142,207
31,13,2,2,5,12,14
208,84,35,18,30,83,127
347,175,90,24,38,135,235
183,71,37,15,12,65,103
144,57,27,6,3,45,108
463,208,119,53,28,187,438
167,63,42,7,9,67,73
167,70,32,11,8,61,137
44,8,9,1,4,19,17
33,12,5,1,3,10,21
166,60,40,10,17,56,149
395,169,105,32,37,148,239
122,46,30,7,10,51,65
91,43,20,7,5,28,63
326,139,48,26,17,113,223
41,20,8,2,4,18,26
50,23,11,5,9,19,24
49,23,8,7,10,22,40
26,7,2,2,1,11,22
97,38,18,3,8,43,58
284,118,60,27,29,106,168
185,88,34,15,18,76,114
130,44,25,11,9,37,66
160,68,35,12,8,58,115
264,128,50,15,27,82,134
125,67,35,13,19,51,87
55,20,7,4,3,15,36
278,128,60,27,21,127,166
64,26,10,5,6,17,33
311,156,74,30,28,123,203
151,67,37,9,10,70,119
88,54,24,12,9,38,87
154,81,30,5,14,66,109
240,144,52,27,17,100,197
29,17,6,2,2,9,19
131,50,24,8,11,42,89
132,42,13,3,8,39,70
28,9,8,0,2,6,17
34,7,2,0,0,8,9
232,98,29,15,12,79,162
345,136,55,27,35,112,203
139,70,34,6,8,59,126
186,70,26,9,13,67,128
165,67,33,13,9,51,120
23,10,1,0,1,8,21
92,43,23,9,5,34,72
99,49,23,4,6,40,68
259,109,51,16,26,90,160
281,130,63,24,30,101,206
273,110,64,19,7,88,188
115,45,12,4,8,38,74
90,35,16,4,3,34,86
58,23,10,6,9,15,26
265,113,37,21,20,93,155
149,43,18,8,4,50,84
160,63,38,7,0,49,129
423,163,95,34,22,174,330
251,143,58,44,29,104,246
38,20,10,3,2,3,19
28,11,4,2,2,14,19
33,11,6,1,3,10,18
35,23,8,2,6,16,24
305,127,56,15,32,128,204
217,104,68,22,32,79,146
243,128,61,24,23,93,177
148,58,23,10,8,45,101
270,110,74,27,25,110,206
119,47,26,15,16,46,87
262,119,49,29,21,83,171
304,144,79,31,30,116,231
248,126,45,21,20,103,176
298,117,49,15,20,85,206
250,99,38,14,26,107,165
319,141,48,16,23,107,243
175,65,19,9,18,53,109
274,127,70,18,35,110,176
122,50,29,7,14,35,84
34,9,4,1,1,7,15
178,72,43,17,9,51,124
179,64,25,9,4,54,163
185,58,29,7,13,72,108
101,55,15,5,11,50,74
174,81,43,14,22,80,113
267,105,60,22,16,93,188
133,53,26,7,8,53,77
35,12,3,0,4,9,16
76,40,21,12,12,32,51
157,66,39,9,8,73,102
61,26,7,5,4,18,36
48,16,6,1,4,19,24
143,67,25,6,15,49,85
199,77,54,18,17,70,149
332,123,63,23,10,108,233
29,10,9,3,5,13,15
30,18,4,2,5,11,18
127,63,28,8,10,54,88
385,162,104,16,39,140,227
72,12,5,1,0,19,37
33,11,6,1,3,9,28
32,19,8,5,4,7,20
277,104,39,30,18,107,169
182,83,44,20,10,75,130
437,182,79,16,28,159,291
37,11,9,3,4,15,15
64,20,11,2,3,21,25
233,79,49,13,5,102,191
237,82,42,15,3,78,179
75,45,12,11,5,37,83
331,143,62,35,28,121,212
172,65,36,16,9,56,110
373,166,72,30,33,144,253
33,9,6,2,0,8,17
28,6,6,0,1,7,17
25,9,5,0,0,13,20
311,157,44,21,36,117,197
41,9,5,1,0,14,26
39,12,5,2,3,11,21
180,96,43,12,19,70,108
31,16,6,5,4,11,21
208,111,47,12,18,94,139
93,41,26,6,13,37,54
168,67,45,10,14,64,102
41,16,6,2,4,16,21
41,18,4,0,2,12,31
46,25,9,2,3,20,40
149,79,48,12,21,56,121
234,126,55,22,25,88,186
211,88,36,13,18,63,117
287,126,48,27,34,115,202
137,57,19,4,15,51,80
134,53,15,8,5,51,97
29,12,4,1,1,16,28
192,57,25,6,5,57,90
145,71,24,7,25,61,115
129,76,32,9,19,44,91
359,140,79,22,22,142,224
119,21,22,8,4,32,52
59,22,16,2,4,20,31
146,77,32,16,10,52,121
238,119,61,22,22,96,191
195,80,47,17,26,72,110
195,93,37,12,8,78,152
107,41,18,13,12,57,80
179,72,23,7,11,60,102
81,35,19,3,11,30,45
126,50,21,10,21,49,66
69,32,6,8,16,29,43
112,51,18,8,3,25,83
234,75,27,15,11,68,122
37,12,3,1,2,17,17
44,14,7,3,3,11,29
173,68,39,18,7,63,128
385,193,94,33,30,166,365
174,57,25,4,4,58,91
164,47,21,10,4,61,109
160,56,38,3,8,62,96
195,100,25,16,20,82,152
88,32,15,4,4,35,59
134,46,21,2,6,53,70
194,70,50,13,2,87,198
159,72,26,7,6,58,105
225,94,51,16,18,87,208
195,101,58,14,18,66,122
165,101,29,24,33,59,141
159,81,23,12,22,61,112
35,12,5,3,1,11,18
251,110,42,11,13,91,202
302,144,62,20,25,131,223
23,10,5,1,1,13,21
